timestep,elapsed,hour,ti,to,tChange,ventilationLoss,transmissionLoss,heatChange,applianceGain,internalGain,co2,consumption,occupancy,heatpumpState,ventilationState
0.5,0,0,17.882305555555533,0,-0.1176944444444672,0,3.1184999999999996,-0.0031184999999999997,0,0,0.0004,0,0,off,false
0.5,0.5,0,17.71018836458334,0,-0.17211719097219458,0,3.098109437499996,-0.003098109437499996,0,0,0.0004,0,0,off,false
0.5,1,0,17.539727801574244,0,-0.17046056300909385,0,3.0682901341640636,-0.0030682901341640635,0,0,0.0004,0,0,off,false
0.5,1.5,0,17.370907921484108,0,-0.16881988009013682,0,3.0387578416227377,-0.0030387578416227377,0,0,0.0004,0,0,off,false
0.5,2,0,17.203712932739844,0,-0.16719498874426364,0,3.0095097973971217,-0.0030095097973971215,0,0,0.0004,0,0,off,false
0.5,2.5,0,17.038127195762236,0,-0.16558573697760792,0,2.980543265597178,-0.002980543265597178,0,0,0.0004,0,0,off,false
0.5,3,0,16.87413522150302,0,-0.16399197425921486,0,2.951855536665807,-0.002951855536665807,0,0,0.0004,0,0,off,false
0.5,3.5,0,16.71172166999606,0,-0.1624135515069618,0,2.9234439271253985,-0.002923443927125398,0,0,0.0004,0,0,off,false
0.5,4,0,16.550871348922346,0,-0.16085032107371333,0,2.8953057793268173,-0.0028953057793268174,0,0,0.0004,0,0,off,false
0.5,4.5,0,16.391569212188966,0,-0.15930213673338045,0,2.8674384612007966,-0.0028674384612007962,0,0,0.0004,0,0,off,false
0.5,5,0,16.233800358521627,0,-0.1577688536673385,0,2.8398393660117383,-0.002839839366011738,0,0,0.0004,0,0,off,false
0.5,5.5,0,16.077550030070874,0,-0.15625032845075282,0,2.812505912113872,-0.0028125059121138717,0,0,0.0004,0,0,off,false
0.5,6,0,15.922803611031446,0,-0.15474641903942832,0,2.7854355427097786,-0.0027854355427097783,0,0,0.0004,0,0,off,false
0.5,6.5,0,15.769546626275284,0,-0.15325698475616178,0,2.7586257256111977,-0.0027586257256111977,0,0,0.0004,0,0,off,false
