timestep,elapsed,hour,ti,to,tChange,ventilationLoss,transmissionLoss,heatChange,applianceGain,internalGain,co2,consumption,occupancy,heatpumpState,ventilationState
1,0,0,19.42735848765433,0,1.427358487654331,0,35.1195,-0.0351195,0,0,0.0004,0,0,off,false
1,1,0,19.392261825287708,0,-0.03509666236662312,0,37.904395355954236,-0.03790439535595424,0,0,0.0004,0,0,off,false
1,2,0,19.357228567099785,0,-0.03503325818792291,0,37.83591884295509,-0.03783591884295509,0,0,0.0004,0,0,off,false
1,3,0,19.3222585985472,0,-0.03496996855258416,0,37.76756603679227,-0.037767566036792266,0,0,0.0004,0,0,off,false
1,4,0,19.28735180529351,0,-0.03490679325368973,0,37.699336713982134,-0.03769933671398214,0,0,0.0004,0,0,off,false
1,5,0,19.252508073208844,0,-0.03484373208466707,0,37.631230651444746,-0.03763123065144474,0,0,0.0004,0,0,off,false
1,6,0,19.217727288369485,0,-0.03478078483935931,0,37.56324762650322,-0.03756324762650322,0,0,0.0004,0,0,off,false
1,7,0,19.183009337057555,0,-0.03471795131192934,0,37.49538741688289,-0.037495387416882894,0,0,0.0004,0,0,off,false
1,8,0,19.148354105760607,0,-0.034655231296948585,0,37.42764980071071,-0.037427649800710706,0,0,0.0004,0,0,off,false
1,9,0,19.11376148117124,0,-0.03459262458936507,0,37.36003455651442,-0.03736003455651442,0,0,0.0004,0,0,off,false
1,10,0,19.07923135018678,0,-0.03453013098446078,0,37.29254146322185,-0.03729254146322185,0,0,0.0004,0,0,off,false
1,11,0,19.044763599908855,0,-0.03446775027792626,0,37.22517030016026,-0.03722517030016026,0,0,0.0004,0,0,off,false
1,12,0,19.01035811764307,0,-0.03440548226578599,0,37.1579208470555,-0.0371579208470555,0,0,0.0004,0,0,off,false
1,13,0,18.976014790898596,0,-0.034343326744473046,0,37.09079288403143,-0.03709079288403143,0,0,0.0004,0,0,off,false
1,14,0,18.941733507387845,0,-0.03428128351075088,0,37.02378619160906,-0.037023786191609065,0,0,0.0004,0,0,off,false
1,15,0,18.907514155026078,0,-0.03421935236176665,0,36.95690055070597,-0.03695690055070597,0,0,0.0004,0,0,off,false
1,16,0,18.873356621931045,0,-0.03415753309503344,0,36.890135742635465,-0.036890135742635465,0,0,0.0004,0,0,off,false
1,17,0,18.839260796422618,0,-0.034095825508426714,0,36.82349154910596,-0.036823491549105955,0,0,0.0004,0,0,off,false
1,18,0,18.80522656702241,0,-0.03403422940020917,0,36.75696775222023,-0.036756967752220225,0,0,0.0004,0,0,off,false
1,19,0,18.771253822453453,0,-0.03397274456895616,0,36.690564134474634,-0.036690564134474635,0,0,0.0004,0,0,off,false
1,20,0,18.737342451639783,0,-0.03391137081366935,0,36.62428047875856,-0.036624280478758556,0,0,0.0004,0,0,off,false
1,21,0,18.70349234370612,0,-0.033850107933663054,0,36.55811656835352,-0.03655811656835352,0,0,0.0004,0,0,off,false
1,22,0,18.669703387977478,0,-0.03378895572864238,0,36.49207218693262,-0.036492072186932616,0,0,0.0004,0,0,off,false
1,23,0,18.63597547397881,0,-0.0337279139986677,0,36.42614711855972,-0.036426147118559724,0,0,0.0004,0,0,off,false
1,24,0,18.60230849143466,0,-0.033666982544151125,0,36.36034114768882,-0.036360341147688824,0,0,0.0004,0,0,off,false
1,25,0,18.568702330268767,0,-0.03360616116589199,0,36.29465405916331,-0.0362946540591633,0,0,0.0004,0,0,off,false
1,26,0,18.535156880603758,0,-0.033545449665009386,0,36.22908563821522,-0.03622908563821522,0,0,0.0004,0,0,off,false
1,27,0,18.501672032760737,0,-0.033484847843020304,0,36.16363567046464,-0.03616363567046465,0,0,0.0004,0,0,off,false
1,28,0,18.468247677258965,0,-0.03342435550177214,0,36.09830394191893,-0.03609830394191892,0,0,0.0004,0,0,off,false
1,29,0,18.434883704815473,0,-0.03336397244349243,0,36.033090238972015,-0.03603309023897202,0,0,0.0004,0,0,off,false
1,30,0,18.401580006344734,0,-0.03330369847073911,0,35.96799434840372,-0.03596799434840372,0,0,0.0004,0,0,off,false
1,31,0,18.368336472958276,0,-0.03324353338645736,0,35.903016057379105,-0.035903016057379104,0,0,0.0004,0,0,off,false
1,32,0,18.335152995964346,0,-0.03318347699392987,0,35.83815515344768,-0.03583815515344768,0,0,0.0004,0,0,off,false
1,33,0,18.30202946686755,0,-0.033123529096798165,0,35.77341142454277,-0.03577341142454277,0,0,0.0004,0,0,off,false
1,34,0,18.268965777368493,0,-0.03306368949905547,0,35.708784658980825,-0.03570878465898083,0,0,0.0004,0,0,off,false
1,35,0,18.235961819363435,0,-0.0330039580050574,0,35.644274645460705,-0.03564427464546071,0,0,0.0004,0,0,off,false
1,36,0,18.20301748494393,0,-0.03294433441950417,0,35.57988117306301,-0.03557988117306301,0,0,0.0004,0,0,off,false
1,37,0,18.17013266639648,0,-0.03288481854745129,0,35.51560403124935,-0.03551560403124935,0,0,0.0004,0,0,off,false
1,38,0,18.137307256202163,0,-0.03282541019431662,0,35.45144300986173,-0.03545144300986173,0,0,0.0004,0,0,off,false
1,39,0,18.104541147036304,0,-0.03276610916585909,0,35.38739789912177,-0.03538739789912178,0,0,0.0004,0,0,off,false
1,40,0,18.071834231768122,0,-0.03270691526818226,0,35.32346848963008,-0.03532346848963008,0,0,0.0004,0,0,off,false
1,41,0,18.03918640346037,0,-0.032647828307752036,0,35.259654572365584,-0.03525965457236559,0,0,0.0004,0,0,off,false
1,42,0,18.00659755536899,0,-0.032588848091378964,0,35.195955938684804,-0.0351959559386848,0,0,0.0004,0,0,off,false
1,43,0,17.974067580942773,0,-0.03252997442621819,0,35.13237238032118,-0.03513237238032118,0,0,0.0004,0,0,off,false
1,44,0,17.98017662073655,0,0.0061090397937775265,0,35.06890368938443,0.0065977629772822404,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,45,0,17.986274624191694,0,0.0060980034551434414,0,35.080822935108735,0.00658584373155793,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,46,0,17.992361611245997,0,0.006086987054302995,0,35.09272064801667,0.006573946018649993,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,47,0,17.998437601801236,0,0.006075990555238775,0,35.104596867008546,0.006562069799658123,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,48,0,18.004502615723233,0,0.00606501392199732,0,35.116451630914355,0.006550215035752307,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,49,0,18.01055667284191,0,0.0060540571186784575,0,35.128284978494,0.006538381688172664,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,50,0,18.01659979295139,0,0.00604312010947794,0,35.140096948437304,0.0065265697182293626,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,51,0,18.022631995809995,0,0.006032202858605729,0,35.15188757936424,0.006514779087302426,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
1,52,0,18.028653301140405,0,0.0060213053304103425,0,35.16365690982495,0.006503009756841712,41.666666666666664,0,0.0004,16.666666666666668,0,heating,false
