timestep,elapsed,hour,ti,to,tChange,ventilationLoss,transmissionLoss,heatChange,applianceGain,internalGain,co2,consumption,occupancy,heatpumpState,ventilationState
0.5,0,0,17,0,-1,0,18.312,-0.018312,0,0,0.0004,0,0,off,false
0.5,0.5,0,17.3,0,0.3000000000000007,0,17.294666666666668,0.0035386666666666652,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,1,0,17.4,0,0.09999999999999787,0,17.599866666666667,0.003233466666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,1.5,0,17.6,0,0.20000000000000284,0,17.7016,0.003131733333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,2,0,17.7,0,0.09999999999999787,0,17.905066666666666,0.002928266666666665,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,2.5,0,17.9,0,0.1999999999999993,0,18.0068,0.002826533333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,3,0,18,0,0.10000000000000142,0,18.210266666666666,0.002623066666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,3.5,0,18.1,0,0.10000000000000142,0,18.312,0.002521333333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,4,0,18.3,0,0.1999999999999993,0,18.413733333333333,0.002419599999999999,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,4.5,0,18.4,0,0.09999999999999787,0,18.617199999999997,0.002216133333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,5,0,18.6,0,0.20000000000000284,0,18.718933333333332,0.0021144000000000007,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,5.5,0,18.7,0,0.09999999999999787,0,18.9224,0.0019109333333333326,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,6,0,18.7,0,0,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,6.5,0,18.8,0,0.10000000000000142,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,7,0,19,0,0.1999999999999993,0,19.125866666666667,0.0017074666666666643,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,7.5,0,19,0,0,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,8,0,19.1,0,0.10000000000000142,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,8.5,0,18.1,0,-1,0,19.431066666666666,-0.019431066666666667,0,0,0.0004,0,0,off,false
0.5,9,0,17,0,-1.1000000000000014,0,18.413733333333333,-0.018413733333333335,0,0,0.0004,0,0,off,false
0.5,9.5,0,17.3,0,0.3000000000000007,0,17.294666666666668,0.0035386666666666652,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,10,0,17.4,0,0.09999999999999787,0,17.599866666666667,0.003233466666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,10.5,0,17.6,0,0.20000000000000284,0,17.7016,0.003131733333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,11,0,17.7,0,0.09999999999999787,0,17.905066666666666,0.002928266666666665,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,11.5,0,17.9,0,0.1999999999999993,0,18.0068,0.002826533333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,12,0,18,0,0.10000000000000142,0,18.210266666666666,0.002623066666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,12.5,0,18.1,0,0.10000000000000142,0,18.312,0.002521333333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,13,0,18.3,0,0.1999999999999993,0,18.413733333333333,0.002419599999999999,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,13.5,0,18.4,0,0.09999999999999787,0,18.617199999999997,0.002216133333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,14,0,18.6,0,0.20000000000000284,0,18.718933333333332,0.0021144000000000007,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,14.5,0,18.7,0,0.09999999999999787,0,18.9224,0.0019109333333333326,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,15,0,18.7,0,0,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,15.5,0,18.8,0,0.10000000000000142,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,16,0,19,0,0.1999999999999993,0,19.125866666666667,0.0017074666666666643,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,16.5,0,19,0,0,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,17,0,19.1,0,0.10000000000000142,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,17.5,0,18.1,0,-1,0,19.431066666666666,-0.019431066666666667,0,0,0.0004,0,0,off,false
0.5,18,0,17,0,-1.1000000000000014,0,18.413733333333333,-0.018413733333333335,0,0,0.0004,0,0,off,false
0.5,18.5,0,17.3,0,0.3000000000000007,0,17.294666666666668,0.0035386666666666652,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,19,0,17.4,0,0.09999999999999787,0,17.599866666666667,0.003233466666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,19.5,0,17.6,0,0.20000000000000284,0,17.7016,0.003131733333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,20,0,17.7,0,0.09999999999999787,0,17.905066666666666,0.002928266666666665,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,20.5,0,17.9,0,0.1999999999999993,0,18.0068,0.002826533333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,21,0,18,0,0.10000000000000142,0,18.210266666666666,0.002623066666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,21.5,0,18.1,0,0.10000000000000142,0,18.312,0.002521333333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,22,0,18.3,0,0.1999999999999993,0,18.413733333333333,0.002419599999999999,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,22.5,0,18.4,0,0.09999999999999787,0,18.617199999999997,0.002216133333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,23,0,18.6,0,0.20000000000000284,0,18.718933333333332,0.0021144000000000007,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,23.5,0,18.7,0,0.09999999999999787,0,18.9224,0.0019109333333333326,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,24,0,18.7,0,0,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,24.5,0,18.8,0,0.10000000000000142,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,25,0,19,0,0.1999999999999993,0,19.125866666666667,0.0017074666666666643,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,25.5,0,19,0,0,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,26,0,19.1,0,0.10000000000000142,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,26.5,0,18,0,-1.1000000000000014,0,19.431066666666666,-0.019431066666666667,0,0,0.0004,0,0,off,false
0.5,27,0,17,0,-1,0,18.312,-0.018312,0,0,0.0004,0,0,off,false
0.5,27.5,0,17.3,0,0.3000000000000007,0,17.294666666666668,0.0035386666666666652,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,28,0,17.4,0,0.09999999999999787,0,17.599866666666667,0.003233466666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,28.5,0,17.6,0,0.20000000000000284,0,17.7016,0.003131733333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,29,0,17.7,0,0.09999999999999787,0,17.905066666666666,0.002928266666666665,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,29.5,0,17.9,0,0.1999999999999993,0,18.0068,0.002826533333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,30,0,18,0,0.10000000000000142,0,18.210266666666666,0.002623066666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,30.5,0,18.1,0,0.10000000000000142,0,18.312,0.002521333333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,31,0,18.3,0,0.1999999999999993,0,18.413733333333333,0.002419599999999999,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,31.5,0,18.4,0,0.09999999999999787,0,18.617199999999997,0.002216133333333335,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,32,0,18.6,0,0.20000000000000284,0,18.718933333333332,0.0021144000000000007,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,32.5,0,18.7,0,0.09999999999999787,0,18.9224,0.0019109333333333326,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,33,0,18.7,0,0,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,33.5,0,18.8,0,0.10000000000000142,0,19.02413333333333,0.0018092000000000021,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,34,0,19,0,0.1999999999999993,0,19.125866666666667,0.0017074666666666643,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,34.5,0,19,0,0,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,35,0,19.1,0,0.10000000000000142,0,19.329333333333334,0.0015040000000000001,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,35.5,0,18.1,0,-1,0,19.431066666666666,-0.019431066666666667,0,0,0.0004,0,0,off,false
0.5,36,0,17,0,-1.1000000000000014,0,18.413733333333333,-0.018413733333333335,0,0,0.0004,0,0,off,false
0.5,36.5,0,17.3,0,0.3000000000000007,0,17.294666666666668,0.0035386666666666652,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,37,0,17.4,0,0.09999999999999787,0,17.599866666666667,0.003233466666666667,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
0.5,37.5,0,17.6,0,0.20000000000000284,0,17.7016,0.003131733333333333,20.833333333333332,0,0.0004,8.333333333333334,0,heating,false
