timestep,elapsed,hour,ti,to,tChange,ventilationLoss,transmissionLoss,heatChange,applianceGain,internalGain,co2,consumption,occupancy,heatpumpState,ventilationState
5,0,0,18,0,0,0,165,-0.165,0,0,0.0004,0,0,off,false
5,5,0,17.9,0,-0.10000000000000142,0,165,-0.165,0,0,0.0004,0,0,off,false
5,10,0,18.1,0,0.20000000000000284,0,164.08333333333331,0.46091666666666664,625,0,0.0004,125,0,heating,false
5,15,0,18.4,0,0.29999999999999716,0,165.91666666666669,0.4590833333333333,625,0,0.0004,125,0,heating,false
5,20,0,18.7,0,0.3000000000000007,0,168.66666666666663,0.4563333333333333,625,0,0.0004,125,0,heating,false
5,25,0,19,0,0.3000000000000007,0,171.41666666666666,0.45358333333333334,625,0,0.0004,125,0,heating,false
5,30,0,19.4,0,0.3999999999999986,0,174.16666666666666,0.4508333333333333,625,0,0.0004,125,0,heating,false
5,35,0,19.3,0,-0.09999999999999787,0,177.83333333333331,-0.17783333333333332,0,0,0.0004,0,0,off,false
5,40,0,19.1,0,-0.1999999999999993,0,176.91666666666666,-0.17691666666666667,0,0,0.0004,0,0,off,false
5,45,0,19,0,-0.10000000000000142,0,175.08333333333331,-0.1750833333333333,0,0,0.0004,0,0,off,false
5,50,0,18.8,0,-0.1999999999999993,0,174.16666666666666,-0.17416666666666666,0,0,0.0004,0,0,off,false
5,55,0,18.7,0,-0.10000000000000142,0,172.33333333333331,-0.1723333333333333,0,0,0.0004,0,0,off,false
5,60,1,18.7,0,0,0,171.41666666666666,-0.17141666666666666,0,0,0.0004,0,0,off,false
5,65,1,18.6,0,-0.09999999999999787,0,171.41666666666666,-0.17141666666666666,0,0,0.0004,0,0,off,false
5,70,1,18.4,0,-0.20000000000000284,0,170.5,-0.1705,0,0,0.0004,0,0,off,false
5,75,1,18.3,0,-0.09999999999999787,0,168.66666666666663,-0.16866666666666663,0,0,0.0004,0,0,off,false
5,80,1,18.1,0,-0.1999999999999993,0,167.75,-0.16775,0,0,0.0004,0,0,off,false
5,85,1,18.1,0,0,0,165.91666666666669,-0.16591666666666668,0,0,0.0004,0,0,off,false
5,90,1,18,0,-0.10000000000000142,0,165.91666666666669,-0.16591666666666668,0,0,0.0004,0,0,off,false
5,95,1,17.9,0,-0.10000000000000142,0,165,-0.165,0,0,0.0004,0,0,off,false
5,100,1,18.1,0,0.20000000000000284,0,164.08333333333331,0.46091666666666664,625,0,0.0004,125,0,heating,false
5,105,1,18.4,0,0.29999999999999716,0,165.91666666666669,0.4590833333333333,625,0,0.0004,125,0,heating,false
5,110,1,18.8,0,0.40000000000000213,0,168.66666666666663,0.4563333333333333,625,0,0.0004,125,0,heating,false
5,115,1,19.1,0,0.3000000000000007,0,172.33333333333331,0.4526666666666666,625,0,0.0004,125,0,heating,false
5,120,2,19,-1,-0.10000000000000142,0,184.25,-0.18425,0,0,0.0004,0,0,off,false
5,125,2,18.8,-1,-0.1999999999999993,0,183.33333333333331,-0.18333333333333332,0,0,0.0004,0,0,off,false
5,130,2,18.7,-1,-0.10000000000000142,0,181.5,-0.1815,0,0,0.0004,0,0,off,false
5,135,2,18.6,-1,-0.09999999999999787,0,180.58333333333331,-0.18058333333333332,0,0,0.0004,0,0,off,false
5,140,2,18.4,-1,-0.20000000000000284,0,179.66666666666666,-0.17966666666666667,0,0,0.0004,0,0,off,false
5,145,2,18.4,-1,0,0,177.83333333333331,-0.17783333333333332,0,0,0.0004,0,0,off,false
5,150,2,18.3,-1,-0.09999999999999787,0,177.83333333333331,-0.17783333333333332,0,0,0.0004,0,0,off,false
5,155,2,18.1,-1,-0.1999999999999993,0,176.91666666666666,-0.17691666666666667,0,0,0.0004,0,0,off,false
5,160,2,18,-1,-0.10000000000000142,0,175.08333333333331,-0.1750833333333333,0,0,0.0004,0,0,off,false
5,165,2,17.9,-1,-0.10000000000000142,0,174.16666666666666,-0.17416666666666666,0,0,0.0004,0,0,off,false
5,170,2,18.1,-1,0.20000000000000284,0,173.25,0.45175,625,0,0.0004,125,0,heating,false
5,175,2,18.6,-1,0.5,0,175.08333333333331,0.44991666666666663,625,0,0.0004,125,0,heating,false
5,180,3,18.8,-1,0.1999999999999993,0,179.66666666666666,0.4453333333333333,625,0,0.0004,125,0,heating,false
5,185,3,19.1,-1,0.3000000000000007,0,181.5,0.4435,625,0,0.0004,125,0,heating,false
5,190,3,19,-1,-0.10000000000000142,0,184.25,-0.18425,0,0,0.0004,0,0,off,false
5,195,3,18.8,-1,-0.1999999999999993,0,183.33333333333331,-0.18333333333333332,0,0,0.0004,0,0,off,false
5,200,3,18.7,-1,-0.10000000000000142,0,181.5,-0.1815,0,0,0.0004,0,0,off,false
