timestep,elapsed,hour,ti,to,tChange,ventilationLoss,transmissionLoss,heatChange,applianceGain,internalGain,co2,consumption,occupancy,heatpumpState,ventilationState
0.5,0,0,18.05382305555554,0,0.05382305555554012,0,3.1184999999999996,-0.0031184999999999997,0,0,0.0004,0,0,off,false
0.5,0.5,0,18.052085375086463,0,-0.0017376804690769632,0,3.1278248443749974,-0.003127824844374997,0,0,0.0004,0,0,off,false
0.5,1,0,18.0503478618691,0,-0.0017375132173640395,0,3.1275237912337297,-0.00312752379123373,0,0,0.0004,0,0,off,false
0.5,1.5,0,18.048610515887415,0,-0.0017373459816845127,0,3.1272227670688215,-0.003127222767068821,0,0,0.0004,0,0,off,false
0.5,2,0,18.046873337125234,0,-0.0017371787621804913,0,3.126921771877494,-0.003126921771877494,0,0,0.0004,0,0,off,false
0.5,2.5,0,18.04513632556652,0,-0.0017370115587134194,0,3.126620805656947,-0.0031266208056569466,0,0,0.0004,0,0,off,false
0.5,3,0,18.043399481195163,0,-0.001736844371357904,0,3.1263198684043996,-0.0031263198684043994,0,0,0.0004,0,0,off,false
0.5,3.5,0,18.041662803995123,0,-0.0017366772000393382,0,3.1260189601170616,-0.0031260189601170617,0,0,0.0004,0,0,off,false
0.5,4,0,18.039926293950227,0,-0.0017365100448962778,0,3.125718080792155,-0.0031257180807921555,0,0,0.0004,0,0,off,false
0.5,4.5,0,18.038189951044437,0,-0.001736342905790167,0,3.125417230426877,-0.003125417230426877,0,0,0.0004,0,0,off,false
0.5,5,0,18.03645377526165,0,-0.0017361757827885071,0,3.1251164090184482,-0.0031251164090184483,0,0,0.0004,0,0,off,false
0.5,5.5,0,18.03471776658575,0,-0.001736008675898404,0,3.12481561656408,-0.00312481561656408,0,0,0.0004,0,0,off,false
0.5,6,0,18.0329819250007,0,-0.001735841585048803,0,3.124514853060981,-0.003124514853060981,0,0,0.0004,0,0,off,false
0.5,6.5,0,18.0312462504904,0,-0.0017356745103001003,0,3.1242141185063717,-0.0031242141185063715,0,0,0.0004,0,0,off,false
0.5,7,0,18.029510743038802,0,-0.0017355074515990054,0,3.1239134128974615,-0.0031239134128974613,0,0,0.0004,0,0,off,false
0.5,7.5,0,18.0277754026298,0,-0.0017353404090023616,0,3.1236127362314723,-0.003123612736231472,0,0,0.0004,0,0,off,false
0.5,8,0,18.02604022924729,0,-0.001735173382510169,0,3.123312088505613,-0.003123312088505613,0,0,0.0004,0,0,off,false
0.5,8.5,0,18.024305222875228,0,-0.0017350063720620312,0,3.1230114697170928,-0.0031230114697170927,0,0,0.0004,0,0,off,false
0.5,9,0,18.02257038349751,0,-0.0017348393777183446,0,3.122710879863133,-0.003122710879863133,0,0,0.0004,0,0,off,false
0.5,9.5,0,18.02083571109809,0,-0.001734672399418713,0,3.1224103189409433,-0.0031224103189409435,0,0,0.0004,0,0,off,false
0.5,10,0,18.01910120566087,0,-0.0017345054372199797,0,3.1221097869477443,-0.003122109786947744,0,0,0.0004,0,0,off,false
