timestep,elapsed,hour,ti,to,tChange,ventilationLoss,transmissionLoss,heatChange,applianceGain,internalGain,co2,consumption,occupancy,heatpumpState,ventilationState
1,0,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,1,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,2,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,3,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,4,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,5,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,6,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,7,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,8,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,9,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,10,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,11,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,12,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,13,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,14,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,15,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,16,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,17,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,18,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,19,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,20,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,21,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,22,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,23,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,24,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,25,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,26,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,27,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,28,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,29,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,30,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,31,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,32,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,33,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,34,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,35,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,36,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,37,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,38,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,39,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,40,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,41,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,42,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,43,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,44,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,45,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,46,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,47,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,48,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,49,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,50,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,51,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,52,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,53,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,54,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,55,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,56,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,57,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,58,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,59,0,18,0,0,0,33,-0.033,0,0,0.0004,0,0,off,false
1,60,1,17.9,0,-0.10000000000000142,0,33,-0.033,0,0,0.0004,0,0,off,false
1,61,1,18,0,0.10000000000000142,0,32.81666666666666,0.05051666666666667,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,62,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,63,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,64,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,65,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,66,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,67,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,68,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,69,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,70,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,71,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,72,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,73,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,74,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,75,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,76,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,77,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,78,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,79,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,80,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,81,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,82,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,83,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,84,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,85,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,86,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,87,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,88,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,89,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,90,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,91,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,92,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,93,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,94,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,95,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,96,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,97,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,98,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,99,1,18,0,0,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,100,1,18.1,0,0.10000000000000142,0,33,0.050333333333333334,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,101,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,102,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,103,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,104,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,105,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,106,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,107,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,108,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,109,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
1,110,1,18.1,0,0,0,33.18333333333334,0.05015,83.33333333333333,0,0.0004,16.666666666666668,0,heating,false
